order_id,customer_id,order_date,product_category,quantity,unit_price,discount_percent,customer_age,customer_city,delivery_days,rating,is_returned
2017,228,2023-05-23,Sports,3,204.1,5,25.0,Novosibirsk,2.0,2,No
2018,111,2023-11-12,Clothing,8,237.05,20,21.0,SPb,5.0,4,Yes
2019,34,2023-04-03,Sports,2,354.29,5,44.0,Moscow ,,3,No
2020,111,2023-11-01,Sports,5,461.49,25,53.0,Moscow ,9.0,1,No
2021,264,2023-08-12,Clothing,1,75.29,25,22.0,,5.0,,No
2022,369,2023-10-18,Home,6,155.6,20,50.0,SPb,6.0,3,No
2023,236,2023-04-12,Sports,2,73.93,20,66.0,SPb,2.0,4,No
2024,83,2023-09-24,Books,4,307.94,25,51.0,Moscow ,10.0,3,No
2025,42,2023-12-21,Home,6,156.62,10,47.0,SPb,10.0,3,No
2026,101,2023-04-20,Clothing,8,166.42,5,25.0,MOSCOW,1.0,4,No
2027,6,2023-11-26,Home,8,40.1,5,,SPb,4.0,2,No
2028,180,2023-09-22,Electronics,6,178.15,10,64.0,MOSCOW,7.0,4,No
2029,282,2023-01-03,Electronics,4,431.94,15,43.0,Ekaterinburg,6.0,4,No
2030,320,2023-03-26,Sports,8,120.37,5,74.0,Moscow,,3,No
2031,226,2023-10-09,Sports,8,349.12,0,54.0,Kazan,1.0,1,No
2032,315,2023-11-24,Books,1,316.67,25,51.0,,1.0,3,No
2033,365,2023-10-31,Home,4,432.42,25,24.0,MOSCOW,8.0,,No
2034,229,2023-04-27,Electronics,4,70.48,10,57.0,SPb,4.0,4,No
2035,377,2023-08-09,Sports,7,488.91,5,45.0,Kazan,5.0,,No
2036,289,2023-06-03,Home,7,293.4,15,56.0,spb,13.0,2,No
2037,150,2023-06-02,Sports,8,497.76,5,56.0,Kazan,,3,No
2038,277,2023-01-12,Sports,5,456.2,25,45.0,Ekaterinburg,8.0,2,No
2039,198,2023-05-13,Electronics,7,114.65,20,31.0,MOSCOW,,4,No
2040,70,2023-10-31,Electronics,8,32.8,0,70.0,,,3,Yes
2041,112,2023-10-20,Sports,9,131.54,10,67.0,Moscow ,2.0,3,No
2042,4,2023-10-27,Clothing,3,266.14,20,,Kazan,,5,No
2043,350,2023-08-16,Sports,3,89.94,15,21.0,SPb,4.0,5,Yes
2044,331,2023-09-28,Sports,4,87.89,20,59.0,Novosibirsk,10.0,1,No
2045,318,2023-02-12,Books,5,233.98,20,35.0,spb,,5,No
2046,350,2023-12-09,Books,1,21.47,15,61.0,Moscow ,,3,No
2047,95,2023-11-22,Books,7,65.33,20,65.0,Novosibirsk,10.0,5,No
2048,152,2023-10-29,Clothing,9,210.85,10,42.0,Novosibirsk,9.0,1,No
2049,311,2023-12-30,Clothing,8,36.25,25,24.0,Kazan,3.0,4,No
2050,137,2023-01-21,Sports,5,201.39,5,55.0,Novosibirsk,12.0,5,No
2051,247,2023-04-17,Books,4,239.63,20,45.0,Ekaterinburg,3.0,3,No
2052,387,2023-12-02,Clothing,7,228.38,10,22.0,Ekaterinburg,10.0,4,No
2053,243,2023-10-30,Electronics,5,435.24,5,20.0,Kazan,9.0,3,No
2054,31,2023-04-27,Sports,7,267.38,5,61.0,,10.0,4,No
2055,40,2023-05-04,Home,1,236.65,20,48.0,Moscow,3.0,3,No
2056,229,2023-10-08,Sports,1,208.3,10,64.0,SPb,8.0,,No
2057,36,2023-10-19,Home,3,409.72,25,59.0,SPb,2.0,5,No
2058,223,2023-07-22,Books,2,448.05,20,37.0,SPb,14.0,1,No
2059,6,2023-02-20,Home,2,427.36,15,36.0,SPb,13.0,,No
2060,322,2023-09-28,Books,7,338.41,5,65.0,Moscow ,3.0,1,No
2061,220,2023-11-20,Electronics,2,72.99,20,,Moscow,2.0,2,Yes
2062,75,2023-10-04,Home,4,142.05,5,57.0,Moscow ,1.0,5,No
2063,4,2023-05-21,Sports,2,27.8,10,20.0,Novosibirsk,2.0,4,No
2064,335,2023-10-02,Books,6,465.76,0,40.0,spb,8.0,1,No
2065,134,2023-10-17,Sports,8,332.1,20,24.0,SPb,9.0,,No
2066,118,2023-11-30,Clothing,4,374.45,25,,spb,13.0,2,No
2067,369,2023-02-21,Books,5,159.23,20,24.0,Ekaterinburg,,1,No
2068,94,2023-01-27,Home,4,423.6,5,63.0,Kazan,7.0,3,Yes
2069,62,2023-06-06,Books,3,133.5,10,51.0,Kazan,5.0,5,No
2070,194,2023-08-27,Sports,5,5.81,15,59.0,,3.0,1,No
2071,335,2023-06-05,Electronics,9,191.33,25,36.0,Moscow ,9.0,1,No
2072,203,2023-10-18,Books,8,287.53,10,26.0,Ekaterinburg,,2,No
2073,392,2023-05-16,Home,8,241.96,20,65.0,,11.0,3,No
2074,26,2023-05-24,Clothing,8,431.73,15,68.0,spb,1.0,1,No
2075,173,2023-04-16,Electronics,8,57.18,10,35.0,MOSCOW,5.0,5,No
2076,300,2023-06-07,Clothing,7,279.14,0,58.0,spb,7.0,5,No
2077,133,2023-05-26,Books,8,258.92,25,65.0,Moscow,4.0,1,Yes
2078,326,2023-01-02,Sports,8,144.29,5,-5.0,Novosibirsk,8.0,3,No
2079,118,2023-03-18,Sports,8,412.0,10,59.0,Kazan,10.0,5,Yes
2080,324,2023-05-12,Home,7,377.66,10,42.0,Novosibirsk,5.0,5,No
2081,275,2023-03-31,Sports,1,367.77,0,69.0,Moscow,9.0,3,No
2082,212,2023-12-11,Electronics,4,438.72,20,31.0,Moscow ,9.0,3,No
2083,225,2023-12-16,Sports,4,362.78,25,61.0,spb,9.0,1,No
2084,20,2023-09-20,Home,5,119.76,25,42.0,Kazan,1.0,4,No
2085,113,2023-12-17,Books,6,354.25,5,36.0,Novosibirsk,2.0,2,No
2086,140,2023-04-18,Books,4,157.31,10,56.0,MOSCOW,3.0,4,No
2087,47,2023-03-15,Sports,2,124.88,15,72.0,Moscow ,14.0,4,No
2088,1,2023-02-08,Clothing,6,41.14,10,32.0,Moscow,4.0,5,No
2089,90,2023-06-08,Books,8,373.29,5,,MOSCOW,10.0,3,No
2090,142,2023-03-12,Sports,8,356.95,10,44.0,Novosibirsk,9.0,5,No
2091,320,2023-11-08,Home,7,121.08,0,57.0,MOSCOW,10.0,2,No
2092,38,2023-08-29,Sports,6,375.94,10,27.0,spb,13.0,1,No
2093,293,2023-10-25,Books,2,459.33,10,21.0,SPb,6.0,2,No
2094,382,2023-02-05,Home,7,58.47,15,68.0,MOSCOW,1.0,5,No
2095,139,2023-03-25,Sports,5,120.16,0,36.0,Moscow ,12.0,5,No
2096,356,2023-09-20,Electronics,6,376.38,0,45.0,Moscow,9.0,5,No
2097,333,2023-11-06,Home,8,140.88,10,38.0,Novosibirsk,6.0,5,No
2098,259,2023-06-21,Electronics,8,314.21,25,64.0,,4.0,4,No
2099,161,2023-06-22,Clothing,3,45.18,15,31.0,SPb,14.0,1,No
2100,390,2023-12-28,Home,7,228.84,10,50.0,SPb,4.0,4,No
2101,178,2023-02-16,Electronics,1,370.85,10,65.0,Moscow,3.0,5,No
2102,10,2023-05-21,Books,1,344.82,5,27.0,Ekaterinburg,7.0,3,No
2103,261,2023-04-28,Books,7,408.46,5,36.0,spb,,4,Yes
2104,138,2023-10-04,Clothing,9,439.34,25,47.0,spb,2.0,5,No
2105,172,2023-08-02,Home,7,387.73,15,39.0,Kazan,10.0,5,No
2106,386,2023-08-08,Home,5,337.44,20,,,8.0,1,Yes
2107,13,2023-01-26,Home,8,20.7,5,54.0,SPb,4.0,2,No
2108,168,2023-01-09,Clothing,2,269.81,20,58.0,SPb,8.0,4,No
2109,130,2023-09-28,Home,9,23.66,0,35.0,MOSCOW,1.0,4,No
2110,84,2023-01-10,Books,6,404.99,5,,Moscow,5.0,4,No
2111,321,2023-05-01,Electronics,9,163.76,5,65.0,Ekaterinburg,13.0,5,No
2112,319,2023-05-05,Books,2,283.4,15,19.0,Kazan,9.0,1,No
2113,101,2023-06-19,Books,3,143.33,25,29.0,Novosibirsk,1.0,5,No
2114,329,2023-03-13,Electronics,8,392.34,20,71.0,Moscow,11.0,5,No
2115,273,2023-06-01,Books,1,443.82,5,23.0,Kazan,13.0,3,No
2116,265,2023-07-27,Clothing,7,202.33,5,60.0,spb,4.0,1,No
2117,399,2023-02-18,Electronics,7,432.15,15,57.0,Kazan,6.0,4,Yes
2118,38,2023-06-03,Books,1,137.2,15,61.0,MOSCOW,10.0,,No
2119,94,2023-12-13,Sports,9,269.66,25,46.0,Moscow ,8.0,4,No
2120,95,2023-10-20,Books,8,430.09,20,47.0,SPb,14.0,5,No
2121,305,2023-03-09,Clothing,4,166.31,0,19.0,,3.0,1,Yes
2122,69,2023-02-19,Home,5,477.25,25,26.0,Novosibirsk,,,No
2123,318,2023-06-01,Books,2,65.33,0,64.0,Moscow,7.0,1,No
2124,236,2023-01-19,Home,9,14.05,10,19.0,MOSCOW,,,No
2125,334,2023-04-10,Sports,6,452.55,5,46.0,SPb,7.0,4,No
2126,373,2023-03-01,Books,3,38.98,20,,Moscow ,,3,No
2127,376,2023-06-16,Electronics,7,495.99,25,27.0,MOSCOW,12.0,2,No
2128,137,2023-07-21,Home,9,475.94,5,51.0,Moscow ,11.0,5,No
2129,76,2023-12-11,Sports,3,72.83,20,,MOSCOW,8.0,3,No
2130,35,2023-05-26,Electronics,2,271.1,20,72.0,SPb,8.0,3,No
2131,1,2023-06-13,Electronics,7,96.54,20,25.0,Ekaterinburg,9.0,5,No
2132,296,2023-08-30,Electronics,7,216.94,5,54.0,Kazan,6.0,1,No
2133,320,2023-03-10,Electronics,4,35.41,25,71.0,,,5,No
2134,60,2023-06-24,Books,9,115.84,15,50.0,Moscow,6.0,4,No
2135,320,2023-02-18,Books,8,184.82,5,64.0,Moscow,2.0,5,No
2136,349,2023-04-18,Books,1,222.13,20,,SPb,3.0,1,No
2137,328,2023-08-14,Sports,1,488.86,25,61.0,spb,4.0,5,No
2138,267,2023-06-10,Sports,5,404.89,10,57.0,Ekaterinburg,4.0,3,No
2139,361,2023-04-29,Sports,6,370.02,0,62.0,Novosibirsk,8.0,2,No
2140,229,2023-05-29,Clothing,3,270.84,20,36.0,Moscow ,14.0,3,No
2141,270,2023-05-30,Sports,9,420.8,10,49.0,SPb,1.0,2,No
2142,316,2023-10-20,Books,6,172.96,15,44.0,spb,,5,No
2143,286,2023-05-23,Books,4,355.91,20,18.0,Novosibirsk,14.0,4,No
2144,291,2023-06-09,Clothing,7,496.92,10,60.0,Moscow ,,5,No
2145,213,2023-01-11,Clothing,8,160.74,20,69.0,Moscow ,11.0,1,No
2146,165,2023-05-18,Sports,9,338.64,5,50.0,Ekaterinburg,12.0,5,Yes
2147,5,2023-03-19,Home,6,422.94,25,57.0,Kazan,13.0,2,No
2148,339,2023-03-18,Clothing,6,458.32,10,49.0,Moscow,11.0,3,No
2149,379,2023-09-11,Electronics,8,360.38,25,22.0,MOSCOW,11.0,4,No
2150,78,2023-09-15,Books,5,145.39,5,,Novosibirsk,4.0,5,No
2151,62,2023-11-16,Electronics,3,166.51,5,25.0,SPb,1.0,5,No
2152,132,2023-10-18,Books,3,15.28,25,74.0,Novosibirsk,3.0,3,No
2153,89,2023-09-20,Books,6,381.64,10,59.0,Kazan,5.0,4,No
2154,237,2023-03-26,Clothing,2,26.16,25,51.0,Moscow,6.0,5,No
2155,42,2023-05-26,Clothing,6,433.0,25,,Novosibirsk,9.0,,No
2156,89,2023-11-19,Electronics,6,63.74,0,73.0,Kazan,9.0,2,No
2157,296,2023-02-11,Books,8,90.08,10,40.0,SPb,9.0,2,No
2158,328,2023-05-05,Electronics,7,240.88,0,52.0,Ekaterinburg,11.0,1,No
2159,295,2023-06-16,Home,8,370.25,20,67.0,spb,1.0,3,No
2160,104,2023-08-29,Electronics,9,73.81,25,24.0,Moscow ,12.0,4,No
2161,14,2023-10-07,Sports,6,222.84,20,32.0,SPb,9.0,5,No
2162,288,2023-07-07,Electronics,3,244.01,10,70.0,Moscow,13.0,5,No
2163,179,2023-10-29,Sports,3,110.08,25,,Moscow ,8.0,1,No
2164,125,2023-01-19,Sports,1,62.2,20,37.0,spb,2.0,5,No
2165,353,2023-03-09,Sports,5,419.03,15,67.0,,13.0,3,No
2166,23,2023-08-06,Home,4,253.72,5,42.0,MOSCOW,11.0,1,No
2167,63,2023-04-12,Electronics,9,12.12,25,20.0,SPb,1.0,3,No
2168,143,2023-02-11,Electronics,9,402.48,5,72.0,SPb,1.0,1,No
2169,153,2023-10-15,Home,5,490.49,0,63.0,MOSCOW,12.0,5,No
2170,145,2023-06-16,Books,4,304.93,20,41.0,SPb,6.0,1,No
2171,225,2023-04-19,Clothing,7,254.34,0,51.0,Moscow ,9.0,2,No
2172,309,2023-02-05,Electronics,6,439.82,25,63.0,Moscow,,4,No
2173,104,2023-08-20,Clothing,4,476.5,5,39.0,spb,5.0,5,No
2174,104,2023-08-17,Home,2,378.5,5,28.0,Kazan,11.0,4,No
2175,39,2023-12-19,Books,1,225.5,20,65.0,Novosibirsk,2.0,5,No
2176,198,2023-06-13,Books,4,298.15,25,25.0,MOSCOW,1.0,4,No
2177,134,2023-03-14,Books,4,351.96,15,56.0,Ekaterinburg,2.0,2,Yes
2178,67,2023-05-16,Home,1,101.17,15,,MOSCOW,1.0,4,No
2179,391,2023-12-19,Sports,6,226.36,20,,spb,3.0,1,No
2180,179,2023-03-11,Sports,4,415.76,25,66.0,Novosibirsk,6.0,4,Yes
2181,42,2023-07-15,Clothing,1,329.09,20,63.0,,13.0,5,Yes
2182,15,2023-09-26,Sports,1,208.55,25,55.0,Ekaterinburg,8.0,3,No
2183,111,2023-02-18,Sports,1,333.36,0,25.0,spb,3.0,4,No
2184,157,2023-11-12,Books,8,63.52,20,71.0,Moscow ,10.0,4,No
2185,289,2023-05-10,Books,8,203.74,25,54.0,Moscow,9.0,4,No
2186,231,2023-01-05,Clothing,2,397.6,15,,Ekaterinburg,10.0,,No
2187,157,2023-01-27,Electronics,7,114.15,25,45.0,Moscow,5.0,,No
2188,38,2023-06-09,Clothing,8,97.05,25,57.0,Moscow ,7.0,5,Yes
2189,97,2023-05-29,Clothing,8,475.66,20,51.0,Novosibirsk,8.0,5,No
2190,289,2023-09-21,Home,7,108.9,0,49.0,Moscow,3.0,3,No
2191,254,2023-08-18,Home,5,134.15,0,32.0,Moscow ,2.0,1,No
2192,196,2023-07-19,Clothing,1,484.96,0,61.0,Moscow ,2.0,5,No
2193,86,2023-02-19,Clothing,9,368.68,0,34.0,Kazan,5.0,2,No
2194,322,2023-03-08,Clothing,7,351.3,10,50.0,,1.0,4,No
2195,10,2023-10-27,Sports,2,427.2,20,64.0,Kazan,2.0,2,No
2196,5,2023-02-27,Home,6,62.33,5,63.0,,13.0,,No
2197,123,2023-09-16,Clothing,2,354.45,20,69.0,Novosibirsk,9.0,,No
2198,330,2023-12-08,Books,1,254.33,10,71.0,Ekaterinburg,7.0,5,No
2199,353,2023-11-22,Books,7,415.43,0,33.0,Novosibirsk,,1,No
1636,339,2023-05-10,Books,8,185.0,20,30.0,spb,9.0,5,No
1683,136,2023-07-25,Electronics,2,307.14,0,57.0,SPb,,2,No
2033,365,2023-10-31,Home,4,432.42,25,24.0,MOSCOW,8.0,,No
1190,385,2023-02-05,Books,9,213.28,15,36.0,Kazan,7.0,,No
2083,225,2023-12-16,Sports,4,362.78,25,61.0,spb,9.0,1,No
1283,346,2023-10-23,Home,4,444.12,20,47.0,spb,7.0,4,No
1817,385,2023-08-08,Books,3,10.48,15,59.0,,11.0,4,No
1314,153,2023-05-09,Home,1,473.64,20,27.0,MOSCOW,6.0,5,No
1537,250,2023-12-02,Books,4,334.98,10,40.0,spb,9.0,3,Yes
1664,239,2023-03-13,Clothing,1,493.94,0,41.0,Kazan,1.0,1,No
1239,160,2023-10-20,Home,2,146.42,20,28.0,Ekaterinburg,3.0,1,No
1135,227,2023-06-24,Home,5,391.09,5,22.0,Ekaterinburg,6.0,3,No
1335,33,2023-02-26,Books,9,48.36,0,59.0,SPb,3.0,,No
1189,225,2023-04-22,Clothing,3,42.9,20,58.0,Kazan,8.0,5,No
1838,260,2023-05-11,Electronics,4,239.15,15,25.0,SPb,12.0,5,No
